property,url,status,title
font-style,https://www.w3.org/TR/2018/REC-css-fonts-3-20180920/#propdef-font-style,REC,CSS Fonts Module Level 3
font-style,https://www.w3.org/TR/2019/WD-css-fonts-4-20191113/#propdef-font-style,WD,CSS Fonts Module Level 4
font-synthesis,https://drafts.csswg.org/css-fonts-4/#propdef-font-synthesis,ED,CSS Fonts Module Level 4
font-synthesis,https://drafts.csswg.org/css-fonts/#propdef-font-synthesis,ED,CSS Fonts Module Level 3
font-synthesis,https://www.w3.org/TR/2018/REC-css-fonts-3-20180920/#propdef-font-synthesis,REC,CSS Fonts Module Level 3
font-synthesis,https://www.w3.org/TR/2019/WD-css-fonts-4-20191113/#propdef-font-synthesis,WD,CSS Fonts Module Level 4
font-synthesis-small-caps,https://drafts.csswg.org/css-fonts-4/#propdef-font-synthesis-small-caps,ED,CSS Fonts Module Level 4
font-synthesis-small-caps,https://drafts.csswg.org/css-fonts/#propdef-font-synthesis-small-caps,ED,CSS Fonts Module Level 3
font-synthesis-small-caps,https://www.w3.org/TR/2019/WD-css-fonts-4-20191113/#propdef-font-synthesis-small-caps,WD,CSS Fonts Module Level 4
font-synthesis-style,https://drafts.csswg.org/css-fonts-4/#propdef-font-synthesis-style,ED,CSS Fonts Module Level 4
font-synthesis-style,https://drafts.csswg.org/css-fonts/#propdef-font-synthesis-style,ED,CSS Fonts Module Level 3
font-synthesis-style,https://www.w3.org/TR/2019/WD-css-fonts-4-20191113/#propdef-font-synthesis-style,WD,CSS Fonts Module Level 4
font-synthesis-weight,https://drafts.csswg.org/css-fonts-4/#propdef-font-synthesis-weight,ED,CSS Fonts Module Level 4
font-synthesis-weight,https://drafts.csswg.org/css-fonts/#propdef-font-synthesis-weight,ED,CSS Fonts Module Level 3
font-synthesis-weight,https://www.w3.org/TR/2019/WD-css-fonts-4-20191113/#propdef-font-synthesis-weight,WD,CSS Fonts Module Level 4
font-variant,http://www.w3.org/TR/2011/REC-CSS2-20110607/fonts.html#propdef-font-variant,REC,CSS 2.1
font-variant,https://drafts.csswg.org/css-fonts-4/#propdef-font-variant,ED,CSS Fonts Module Level 4
font-variant,https://drafts.csswg.org/css-fonts/#propdef-font-variant,ED,CSS Fonts Module Level 3
font-variant,https://www.w3.org/TR/2018/REC-css-fonts-3-20180920/#propdef-font-variant,REC,CSS Fonts Module Level 3
font-variant,https://www.w3.org/TR/2019/WD-css-fonts-4-20191113/#propdef-font-variant,WD,CSS Fonts Module Level 4
font-variant-alternates,https://drafts.csswg.org/css-fonts-4/#propdef-font-variant-alternates,ED,CSS Fonts Module Level 4
font-variant-alternates,https://drafts.csswg.org/css-fonts/#propdef-font-variant-alternates,ED,CSS Fonts Module Level 3
font-variant-alternates,https://www.w3.org/TR/2019/WD-css-fonts-4-20191113/#propdef-font-variant-alternates,WD,CSS Fonts Module Level 4
font-variant-caps,https://drafts.csswg.org/css-fonts-4/#propdef-font-variant-caps,ED,CSS Fonts Module Level 4
font-variant-caps,https://drafts.csswg.org/css-fonts/#propdef-font-variant-caps,ED,CSS Fonts Module Level 3
font-variant-caps,https://www.w3.org/TR/2018/REC-css-fonts-3-20180920/#propdef-font-variant-caps,REC,CSS Fonts Module Level 3
font-variant-caps,https://www.w3.org/TR/2019/WD-css-fonts-4-20191113/#propdef-font-variant-caps,WD,CSS Fonts Module Level 4
font-variant-east-asian,https://drafts.csswg.org/css-fonts-4/#propdef-font-variant-east-asian,ED,CSS Fonts Module Level 4
font-variant-east-asian,https://drafts.csswg.org/css-fonts/#propdef-font-variant-east-asian,ED,CSS Fonts Module Level 3
font-variant-east-asian,https://www.w3.org/TR/2018/REC-css-fonts-3-20180920/#propdef-font-variant-east-asian,REC,CSS Fonts Module Level 3
font-variant-east-asian,https://www.w3.org/TR/2019/WD-css-fonts-4-20191113/#propdef-font-variant-east-asian,WD,CSS Fonts Module Level 4
font-variant-emoji,https://drafts.csswg.org/css-fonts-4/#propdef-font-variant-emoji,ED,CSS Fonts Module Level 4
font-variant-emoji,https://drafts.csswg.org/css-fonts/#propdef-font-variant-emoji,ED,CSS Fonts Module Level 3
font-variant-emoji,https://www.w3.org/TR/2019/WD-css-fonts-4-20191113/#propdef-font-variant-emoji,WD,CSS Fonts Module Level 4
font-variant-ligatures,https://drafts.csswg.org/css-fonts-4/#propdef-font-variant-ligatures,ED,CSS Fonts Module Level 4
font-variant-ligatures,https://drafts.csswg.org/css-fonts/#propdef-font-variant-ligatures,ED,CSS Fonts Module Level 3
font-variant-ligatures,https://www.w3.org/TR/2018/REC-css-fonts-3-20180920/#propdef-font-variant-ligatures,REC,CSS Fonts Module Level 3
font-variant-ligatures,https://www.w3.org/TR/2019/WD-css-fonts-4-20191113/#propdef-font-variant-ligatures,WD,CSS Fonts Module Level 4
font-variant-numeric,https://drafts.csswg.org/css-fonts-4/#propdef-font-variant-numeric,ED,CSS Fonts Module Level 4
font-variant-numeric,https://drafts.csswg.org/css-fonts/#propdef-font-variant-numeric,ED,CSS Fonts Module Level 3
font-variant-numeric,https://www.w3.org/TR/2018/REC-css-fonts-3-20180920/#propdef-font-variant-numeric,REC,CSS Fonts Module Level 3
font-variant-numeric,https://www.w3.org/TR/2019/WD-css-fonts-4-20191113/#propdef-font-variant-numeric,WD,CSS Fonts Module Level 4
font-variant-position,https://drafts.csswg.org/css-fonts-4/#propdef-font-variant-position,ED,CSS Fonts Module Level 4
font-variant-position,https://drafts.csswg.org/css-fonts/#propdef-font-variant-position,ED,CSS Fonts Module Level 3
font-variant-position,https://www.w3.org/TR/2018/REC-css-fonts-3-20180920/#propdef-font-variant-position,REC,CSS Fonts Module Level 3
font-variant-position,https://www.w3.org/TR/2019/WD-css-fonts-4-20191113/#propdef-font-variant-position,WD,CSS Fonts Module Level 4
font-variation-settings,https://drafts.csswg.org/css-fonts-4/#propdef-font-variation-settings,ED,CSS Fonts Module Level 4
font-variation-settings,https://drafts.csswg.org/css-fonts/#propdef-font-variation-settings,ED,CSS Fonts Module Level 3
font-variation-settings,https://www.w3.org/TR/2019/WD-css-fonts-4-20191113/#propdef-font-variation-settings,WD,CSS Fonts Module Level 4
font-weight,http://www.w3.org/TR/2011/REC-CSS2-20110607/fonts.html#propdef-font-weight,REC,CSS 2.1
font-weight,https://drafts.csswg.org/css-fonts-4/#propdef-font-weight,ED,CSS Fonts Module Level 4
font-weight,https://drafts.csswg.org/css-fonts/#propdef-font-weight,ED,CSS Fonts Module Level 3
font-weight,https://www.w3.org/TR/2018/REC-css-fonts-3-20180920/#propdef-font-weight,REC,CSS Fonts Module Level 3
font-weight,https://www.w3.org/TR/2019/WD-css-fonts-4-20191113/#propdef-font-weight,WD,CSS Fonts Module Level 4
footnote-display,http://www.w3.org/TR/2014/WD-css-gcpm-3-20140513/#propdef-footnote-display,WD,CSS Generated Content for Paged Media Module
footnote-display,https://drafts.csswg.org/css-gcpm/#propdef-footnote-display,ED,CSS Generated Content for Paged Media Module
footnote-policy,http://www.w3.org/TR/2014/WD-css-gcpm-3-20140513/#propdef-footnote-policy,WD,CSS Generated Content for Paged Media Module
footnote-policy,https://drafts.csswg.org/css-gcpm/#propdef-footnote-policy,ED,CSS Generated Content for Paged Media Module
forced-color-adjust,https://drafts.csswg.org/css-color-adjust-1/#propdef-forced-color-adjust,ED,CSS Color Adjustment Module Level 1
forced-color-adjust,https://www.w3.org/TR/2019/WD-css-color-adjust-1-20190523/#propdef-forced-color-adjust,WD,CSS Color Adjustment Module Level 1
gap,https://drafts.csswg.org/css-align/#propdef-gap,ED,CSS Box Alignment Module Level 3
gap,https://www.w3.org/TR/2018/WD-css-align-3-20181206/#propdef-gap,WD,CSS Box Alignment Module Level 3
glyph-orientation-vertical,https://drafts.csswg.org/css-writing-modes-3/#propdef-glyph-orientation-vertical,ED,CSS Writing Modes Level 3
glyph-orientation-vertical,https://drafts.csswg.org/css-writing-modes-4/#propdef-glyph-orientation-vertical,ED,CSS Writing Modes Level 4
glyph-orientation-vertical,https://www.w3.org/TR/2019/CR-css-writing-modes-4-20190730/#propdef-glyph-orientation-vertical,CR,CSS Writing Modes Level 4
glyph-orientation-vertical,https://www.w3.org/TR/2019/REC-css-writing-modes-3-20191210/#propdef-glyph-orientation-vertical,REC,CSS Writing Modes Level 3
grid,http://www.w3.org/TR/2015/NOTE-css-template-3-20150326/#grid,NOTE,CSS Template Layout Module
grid,https://drafts.csswg.org/css-grid/#propdef-grid,ED,CSS Grid Layout Module Level 1
grid,https://drafts.csswg.org/css-template/#grid,ED,CSS Template Layout Module
grid,https://www.w3.org/TR/2017/CR-css-grid-1-20171214/#propdef-grid,CR,CSS Grid Layout Module Level 1
grid-area,https://drafts.csswg.org/css-grid/#propdef-grid-area,ED,CSS Grid Layout Module Level 1
grid-area,https://www.w3.org/TR/2017/CR-css-grid-1-20171214/#propdef-grid-area,CR,CSS Grid Layout Module Level 1
grid-auto-columns,https://drafts.csswg.org/css-grid/#propdef-grid-auto-columns,ED,CSS Grid Layout Module Level 1
grid-auto-columns,https://www.w3.org/TR/2017/CR-css-grid-1-20171214/#propdef-grid-auto-columns,CR,CSS Grid Layout Module Level 1
grid-auto-flow,https://drafts.csswg.org/css-grid/#propdef-grid-auto-flow,ED,CSS Grid Layout Module Level 1
grid-auto-flow,https://www.w3.org/TR/2017/CR-css-grid-1-20171214/#propdef-grid-auto-flow,CR,CSS Grid Layout Module Level 1
grid-auto-rows,https://drafts.csswg.org/css-grid/#propdef-grid-auto-rows,ED,CSS Grid Layout Module Level 1
grid-auto-rows,https://www.w3.org/TR/2017/CR-css-grid-1-20171214/#propdef-grid-auto-rows,CR,CSS Grid Layout Module Level 1
grid-column,https://drafts.csswg.org/css-grid/#propdef-grid-column,ED,CSS Grid Layout Module Level 1
grid-column,https://www.w3.org/TR/2017/CR-css-grid-1-20171214/#propdef-grid-column,CR,CSS Grid Layout Module Level 1
grid-column-end,https://drafts.csswg.org/css-grid/#propdef-grid-column-end,ED,CSS Grid Layout Module Level 1
grid-column-end,https://www.w3.org/TR/2017/CR-css-grid-1-20171214/#propdef-grid-column-end,CR,CSS Grid Layout Module Level 1
grid-column-start,https://drafts.csswg.org/css-grid/#propdef-grid-column-start,ED,CSS Grid Layout Module Level 1
grid-column-start,https://www.w3.org/TR/2017/CR-css-grid-1-20171214/#propdef-grid-column-start,CR,CSS Grid Layout Module Level 1
grid-row,https://drafts.csswg.org/css-grid/#propdef-grid-row,ED,CSS Grid Layout Module Level 1
grid-row,https://www.w3.org/TR/2017/CR-css-grid-1-20171214/#propdef-grid-row,CR,CSS Grid Layout Module Level 1
grid-row-end,https://drafts.csswg.org/css-grid/#propdef-grid-row-end,ED,CSS Grid Layout Module Level 1
grid-row-end,https://www.w3.org/TR/2017/CR-css-grid-1-20171214/#propdef-grid-row-end,CR,CSS Grid Layout Module Level 1
grid-row-start,https://drafts.csswg.org/css-grid/#propdef-grid-row-start,ED,CSS Grid Layout Module Level 1
grid-row-start,https://www.w3.org/TR/2017/CR-css-grid-1-20171214/#propdef-grid-row-start,CR,CSS Grid Layout Module Level 1
grid-template,http://www.w3.org/TR/2015/NOTE-css-template-3-20150326/#grid-template0,NOTE,CSS Template Layout Module
grid-template,https://drafts.csswg.org/css-grid/#propdef-grid-template,ED,CSS Grid Layout Module Level 1
grid-template,https://drafts.csswg.org/css-template/#grid-template0,ED,CSS Template Layout Module
grid-template,https://www.w3.org/TR/2017/CR-css-grid-1-20171214/#propdef-grid-template,CR,CSS Grid Layout Module Level 1
grid-template-areas,http://www.w3.org/TR/2015/NOTE-css-template-3-20150326/#grid-template-areas,NOTE,CSS Template Layout Module
grid-template-areas,https://drafts.csswg.org/css-grid/#propdef-grid-template-areas,ED,CSS Grid Layout Module Level 1
grid-template-areas,https://drafts.csswg.org/css-template/#grid-template-areas,ED,CSS Template Layout Module
grid-template-areas,https://www.w3.org/TR/2017/CR-css-grid-1-20171214/#propdef-grid-template-areas,CR,CSS Grid Layout Module Level 1
grid-template-columns,http://www.w3.org/TR/2015/NOTE-css-template-3-20150326/#grid-template-columns,NOTE,CSS Template Layout Module
grid-template-columns,https://drafts.csswg.org/css-grid/#propdef-grid-template-columns,ED,CSS Grid Layout Module Level 1
grid-template-columns,https://drafts.csswg.org/css-template/#grid-template-columns,ED,CSS Template Layout Module
grid-template-columns,https://www.w3.org/TR/2017/CR-css-grid-1-20171214/#propdef-grid-template-columns,CR,CSS Grid Layout Module Level 1
grid-template-rows,http://www.w3.org/TR/2015/NOTE-css-template-3-20150326/#grid-template-rows,NOTE,CSS Template Layout Module
grid-template-rows,https://drafts.csswg.org/css-grid/#propdef-grid-template-rows,ED,CSS Grid Layout Module Level 1
grid-template-rows,https://drafts.csswg.org/css-template/#grid-template-rows,ED,CSS Template Layout Module
grid-template-rows,https://www.w3.org/TR/2017/CR-css-grid-1-20171214/#propdef-grid-template-rows,CR,CSS Grid Layout Module Level 1
hanging-punctuation,https://drafts.csswg.org/css-text-3/#propdef-hanging-punctuation,ED,CSS Text Module Level 3
hanging-punctuation,https://www.w3.org/TR/2019/WD-css-text-3-20191113/#propdef-hanging-punctuation,WD,CSS Text Module Level 3
height,http://www.w3.org/TR/2011/REC-CSS2-20110607/visudet.html#propdef-height,REC,CSS 2.1
height,https://drafts.csswg.org/css-sizing-3/#propdef-height,ED,CSS Intrinsic & Extrinsic Sizing Module Level 3
height,https://www.w3.org/TR/2019/WD-css-sizing-3-20190522/#propdef-height,WD,CSS Intrinsic & Extrinsic Sizing Module Level 3
hyphenate-character,https://drafts.csswg.org/css-text-4/#propdef-hyphenate-character,ED,CSS Text Module Level 4
hyphenate-character,https://www.w3.org/TR/2019/WD-css-text-4-20191113/#propdef-hyphenate-character,WD,CSS Text Module Level 4
hyphenate-limit-chars,https://drafts.csswg.org/css-text-4/#propdef-hyphenate-limit-chars,ED,CSS Text Module Level 4
hyphenate-limit-chars,https://www.w3.org/TR/2019/WD-css-text-4-20191113/#propdef-hyphenate-limit-chars,WD,CSS Text Module Level 4
hyphenate-limit-last,https://drafts.csswg.org/css-text-4/#propdef-hyphenate-limit-last,ED,CSS Text Module Level 4
hyphenate-limit-last,https://www.w3.org/TR/2019/WD-css-text-4-20191113/#propdef-hyphenate-limit-last,WD,CSS Text Module Level 4
hyphenate-limit-lines,https://drafts.csswg.org/css-text-4/#propdef-hyphenate-limit-lines,ED,CSS Text Module Level 4
hyphenate-limit-lines,https://www.w3.org/TR/2019/WD-css-text-4-20191113/#propdef-hyphenate-limit-lines,WD,CSS Text Module Level 4
hyphenate-limit-zone,https://drafts.csswg.org/css-text-4/#propdef-hyphenate-limit-zone,ED,CSS Text Module Level 4
hyphenate-limit-zone,https://www.w3.org/TR/2019/WD-css-text-4-20191113/#propdef-hyphenate-limit-zone,WD,CSS Text Module Level 4
hyphens,https://drafts.csswg.org/css-text-3/#propdef-hyphens,ED,CSS Text Module Level 3
hyphens,https://www.w3.org/TR/2019/WD-css-text-3-20191113/#propdef-hyphens,WD,CSS Text Module Level 3
image-orientation,https://drafts.csswg.org/css-images-3/#propdef-image-orientation,ED,CSS Images Module Level 3
image-orientation,https://www.w3.org/TR/2019/CR-css-images-3-20191010/#propdef-image-orientation,CR,CSS Images Module Level 3
image-rendering,https://drafts.csswg.org/css-images-3/#propdef-image-rendering,ED,CSS Images Module Level 3
image-rendering,https://www.w3.org/TR/2019/CR-css-images-3-20191010/#propdef-image-rendering,CR,CSS Images Module Level 3
image-resolution,https://drafts.csswg.org/css-images-4/#propdef-image-resolution,ED,CSS Image Values and Replaced Content Module Level 4
image-resolution,https://www.w3.org/TR/2017/WD-css-images-4-20170413/#propdef-image-resolution,WD,CSS Image Values and Replaced Content Module Level 4
initial-letters,https://drafts.csswg.org/css-inline-3/#propdef-initial-letters,ED,CSS Inline Layout Module Level 3
initial-letters,https://www.w3.org/TR/2018/WD-css-inline-3-20180808/#propdef-initial-letters,WD,CSS Inline Layout Module Level 3
initial-letters-align,https://drafts.csswg.org/css-inline-3/#propdef-initial-letters-align,ED,CSS Inline Layout Module Level 3
initial-letters-align,https://www.w3.org/TR/2018/WD-css-inline-3-20180808/#propdef-initial-letters-align,WD,CSS Inline Layout Module Level 3
initial-letters-wrap,https://drafts.csswg.org/css-inline-3/#propdef-initial-letters-wrap,ED,CSS Inline Layout Module Level 3
initial-letters-wrap,https://www.w3.org/TR/2018/WD-css-inline-3-20180808/#propdef-initial-letters-wrap,WD,CSS Inline Layout Module Level 3
inline-size,https://drafts.csswg.org/css-logical-1/#propdef-inline-size,ED,CSS Logical Properties and Values Level 1
inline-size,https://www.w3.org/TR/2018/WD-css-logical-1-20180827/#propdef-inline-size,WD,CSS Logical Properties and Values Level 1
inline-sizing,https://drafts.csswg.org/css-inline-3/#propdef-inline-sizing,ED,CSS Inline Layout Module Level 3
inline-sizing,https://www.w3.org/TR/2018/WD-css-inline-3-20180808/#propdef-inline-sizing,WD,CSS Inline Layout Module Level 3
inset,https://drafts.csswg.org/css-logical-1/#propdef-inset,ED,CSS Logical Properties and Values Level 1
inset,https://www.w3.org/TR/2018/WD-css-logical-1-20180827/#propdef-inset,WD,CSS Logical Properties and Values Level 1
inset-after,https://drafts.csswg.org/css-position/#propdef-inset-after,ED,CSS Positioned Layout Module Level 3
inset-before,https://drafts.csswg.org/css-position/#propdef-inset-before,ED,CSS Positioned Layout Module Level 3
inset-block,https://drafts.csswg.org/css-logical-1/#propdef-inset-block,ED,CSS Logical Properties and Values Level 1
inset-block,https://www.w3.org/TR/2018/WD-css-logical-1-20180827/#propdef-inset-block,WD,CSS Logical Properties and Values Level 1
inset-block-end,https://drafts.csswg.org/css-logical-1/#propdef-inset-block-end,ED,CSS Logical Properties and Values Level 1
inset-block-end,https://www.w3.org/TR/2018/WD-css-logical-1-20180827/#propdef-inset-block-end,WD,CSS Logical Properties and Values Level 1
inset-block-start,https://drafts.csswg.org/css-logical-1/#propdef-inset-block-start,ED,CSS Logical Properties and Values Level 1
inset-block-start,https://www.w3.org/TR/2018/WD-css-logical-1-20180827/#propdef-inset-block-start,WD,CSS Logical Properties and Values Level 1
inset-end,https://drafts.csswg.org/css-position/#propdef-inset-end,ED,CSS Positioned Layout Module Level 3
inset-inline,https://drafts.csswg.org/css-logical-1/#propdef-inset-inline,ED,CSS Logical Properties and Values Level 1
inset-inline,https://www.w3.org/TR/2018/WD-css-logical-1-20180827/#propdef-inset-inline,WD,CSS Logical Properties and Values Level 1
inset-inline-end,https://drafts.csswg.org/css-logical-1/#propdef-inset-inline-end,ED,CSS Logical Properties and Values Level 1
inset-inline-end,https://www.w3.org/TR/2018/WD-css-logical-1-20180827/#propdef-inset-inline-end,WD,CSS Logical Properties and Values Level 1
inset-inline-start,https://drafts.csswg.org/css-logical-1/#propdef-inset-inline-start,ED,CSS Logical Properties and Values Level 1
inset-inline-start,https://www.w3.org/TR/2018/WD-css-logical-1-20180827/#propdef-inset-inline-start,WD,CSS Logical Properties and Values Level 1
inset-start,https://drafts.csswg.org/css-position/#propdef-inset-start,ED,CSS Positioned Layout Module Level 3
isolation,http://www.w3.org/TR/2015/CR-compositing-1-20150113/#propdef-isolation,CR,Compositing and Blending Level 1
isolation,https://drafts.fxtf.org/compositing-1/#propdef-isolation,ED,Compositing and Blending Level 1
justify-content,https://drafts.csswg.org/css-align/#propdef-justify-content,ED,CSS Box Alignment Module Level 3
justify-content,https://drafts.csswg.org/css-flexbox-1/#propdef-justify-content,ED,CSS Flexible Box Layout Module Level 1
justify-content,https://www.w3.org/TR/2018/CR-css-flexbox-1-20181119/#propdef-justify-content,CR,CSS Flexible Box Layout Module Level 1
justify-content,https://www.w3.org/TR/2018/WD-css-align-3-20181206/#propdef-justify-content,WD,CSS Box Alignment Module Level 3
justify-items,https://drafts.csswg.org/css-align/#propdef-justify-items,ED,CSS Box Alignment Module Level 3
justify-items,https://www.w3.org/TR/2018/WD-css-align-3-20181206/#propdef-justify-items,WD,CSS Box Alignment Module Level 3
justify-self,https://drafts.csswg.org/css-align/#propdef-justify-self,ED,CSS Box Alignment Module Level 3
justify-self,https://www.w3.org/TR/2018/WD-css-align-3-20181206/#propdef-justify-self,WD,CSS Box Alignment Module Level 3
leading-trim,https://drafts.csswg.org/css-inline-3/#propdef-leading-trim,ED,CSS Inline Layout Module Level 3
leading-trim-over,https://drafts.csswg.org/css-inline-3/#propdef-leading-trim-over,ED,CSS Inline Layout Module Level 3
leading-trim-under,https://drafts.csswg.org/css-inline-3/#propdef-leading-trim-under,ED,CSS Inline Layout Module Level 3
left,http://www.w3.org/TR/2011/REC-CSS2-20110607/visuren.html#propdef-left,REC,CSS 2.1
left,http://www.w3.org/TR/2016/WD-css-position-3-20160517/#propdef-left,WD,CSS Positioned Layout Module Level 3
left,https://drafts.csswg.org/css-position/#propdef-left,ED,CSS Positioned Layout Module Level 3
letter-spacing,http://www.w3.org/TR/2011/REC-CSS2-20110607/text.html#propdef-letter-spacing,REC,CSS 2.1
letter-spacing,https://drafts.csswg.org/css-text-3/#propdef-letter-spacing,ED,CSS Text Module Level 3
letter-spacing,https://www.w3.org/TR/2019/WD-css-text-3-20191113/#propdef-letter-spacing,WD,CSS Text Module Level 3
lighting-color,https://drafts.fxtf.org/filter-effects-1/#propdef-lighting-color,ED,Filter Effects Module Level 1
lighting-color,https://www.w3.org/TR/2018/WD-filter-effects-1-20181218/#propdef-lighting-color,WD,Filter Effects Module Level 1
line-break,https://drafts.csswg.org/css-text-3/#propdef-line-break,ED,CSS Text Module Level 3
line-break,https://www.w3.org/TR/2019/WD-css-text-3-20191113/#propdef-line-break,WD,CSS Text Module Level 3
line-clamp,https://drafts.csswg.org/css-overflow-3/#propdef-line-clamp,ED,CSS Overflow Module Level 3
line-clamp,https://www.w3.org/TR/2018/WD-css-overflow-3-20180731/#propdef-line-clamp,WD,CSS Overflow Module Level 3
line-grid,http://www.w3.org/TR/2014/WD-css-line-grid-1-20140916/#propdef-line-grid,WD,CSS Line Grid Module Level 1
line-grid,https://drafts.csswg.org/css-line-grid/#propdef-line-grid,ED,CSS Line Grid Module Level 1
line-height,http://www.w3.org/TR/2011/REC-CSS2-20110607/visudet.html#propdef-line-height,REC,CSS 2.1
line-height,https://drafts.csswg.org/css-inline-3/#propdef-line-height,ED,CSS Inline Layout Module Level 3
line-height-step,https://drafts.csswg.org/css-rhythm/#propdef-line-height-step,ED,CSS Rhythmic Sizing
line-height-step,https://www.w3.org/TR/2017/WD-css-rhythm-1-20170302/#propdef-line-height-step,FPWD,CSS Rhythmic Sizing
line-padding,https://drafts.csswg.org/css-text-4/#propdef-line-padding,ED,CSS Text Module Level 4
line-padding,https://www.w3.org/TR/2019/WD-css-text-4-20191113/#propdef-line-padding,WD,CSS Text Module Level 4
line-sizing,https://drafts.csswg.org/css-inline-3/#propdef-line-sizing,ED,CSS Inline Layout Module Level 3
line-snap,http://www.w3.org/TR/2014/WD-css-line-grid-1-20140916/#propdef-line-snap,WD,CSS Line Grid Module Level 1
line-snap,https://drafts.csswg.org/css-line-grid/#propdef-line-snap,ED,CSS Line Grid Module Level 1
list-style,http://www.w3.org/TR/2011/REC-CSS2-20110607/generate.html#propdef-list-style,REC,CSS 2.1
list-style,https://drafts.csswg.org/css-lists-3/#propdef-list-style,ED,CSS Lists Module Level 3
list-style,https://www.w3.org/TR/2019/WD-css-lists-3-20190817/#propdef-list-style,WD,CSS Lists Module Level 3
list-style-image,http://www.w3.org/TR/2011/REC-CSS2-20110607/generate.html#propdef-list-style-image,REC,CSS 2.1
list-style-image,https://drafts.csswg.org/css-lists-3/#propdef-list-style-image,ED,CSS Lists Module Level 3
list-style-image,https://www.w3.org/TR/2019/WD-css-lists-3-20190817/#propdef-list-style-image,WD,CSS Lists Module Level 3
list-style-position,http://www.w3.org/TR/2011/REC-CSS2-20110607/generate.html#propdef-list-style-position,REC,CSS 2.1
list-style-position,https://drafts.csswg.org/css-lists-3/#propdef-list-style-position,ED,CSS Lists Module Level 3
list-style-position,https://www.w3.org/TR/2019/WD-css-lists-3-20190817/#propdef-list-style-position,WD,CSS Lists Module Level 3
list-style-type,http://www.w3.org/TR/2011/REC-CSS2-20110607/generate.html#propdef-list-style-type,REC,CSS 2.1
list-style-type,https://drafts.csswg.org/css-lists-3/#propdef-list-style-type,ED,CSS Lists Module Level 3
list-style-type,https://www.w3.org/TR/2019/WD-css-lists-3-20190817/#propdef-list-style-type,WD,CSS Lists Module Level 3
margin,http://www.w3.org/TR/2011/REC-CSS2-20110607/box.html#propdef-margin,REC,CSS 2.1
margin,https://drafts.csswg.org/css-box-3/#propdef-margin,ED,CSS Box Model Module Level 3
margin,https://www.w3.org/TR/2018/WD-css-box-3-20181218/#propdef-margin,WD,CSS Box Model Module Level 3
margin-block,https://drafts.csswg.org/css-logical-1/#propdef-margin-block,ED,CSS Logical Properties and Values Level 1
margin-block,https://www.w3.org/TR/2018/WD-css-logical-1-20180827/#propdef-margin-block,WD,CSS Logical Properties and Values Level 1
margin-block-end,https://drafts.csswg.org/css-logical-1/#propdef-margin-block-end,ED,CSS Logical Properties and Values Level 1
margin-block-end,https://www.w3.org/TR/2018/WD-css-logical-1-20180827/#propdef-margin-block-end,WD,CSS Logical Properties and Values Level 1
margin-block-start,https://drafts.csswg.org/css-logical-1/#propdef-margin-block-start,ED,CSS Logical Properties and Values Level 1
margin-block-start,https://www.w3.org/TR/2018/WD-css-logical-1-20180827/#propdef-margin-block-start,WD,CSS Logical Properties and Values Level 1
margin-bottom,http://www.w3.org/TR/2011/REC-CSS2-20110607/box.html#propdef-margin-bottom,REC,CSS 2.1
margin-bottom,https://drafts.csswg.org/css-box-3/#propdef-margin-bottom,ED,CSS Box Model Module Level 3
margin-bottom,https://www.w3.org/TR/2018/WD-css-box-3-20181218/#propdef-margin-bottom,WD,CSS Box Model Module Level 3
margin-break,https://drafts.csswg.org/css-break-4/#propdef-margin-break,ED,CSS Fragmentation Module Level 4
margin-break,https://www.w3.org/TR/2018/WD-css-break-4-20181218/#propdef-margin-break,FPWD,CSS Fragmentation Module Level 4
margin-inline,https://drafts.csswg.org/css-logical-1/#propdef-margin-inline,ED,CSS Logical Properties and Values Level 1
margin-inline,https://www.w3.org/TR/2018/WD-css-logical-1-20180827/#propdef-margin-inline,WD,CSS Logical Properties and Values Level 1
margin-inline-end,https://drafts.csswg.org/css-logical-1/#propdef-margin-inline-end,ED,CSS Logical Properties and Values Level 1
margin-inline-end,https://www.w3.org/TR/2018/WD-css-logical-1-20180827/#propdef-margin-inline-end,WD,CSS Logical Properties and Values Level 1
margin-inline-start,https://drafts.csswg.org/css-logical-1/#propdef-margin-inline-start,ED,CSS Logical Properties and Values Level 1
margin-inline-start,https://www.w3.org/TR/2018/WD-css-logical-1-20180827/#propdef-margin-inline-start,WD,CSS Logical Properties and Values Level 1
margin-left,http://www.w3.org/TR/2011/REC-CSS2-20110607/box.html#propdef-margin-left,REC,CSS 2.1
margin-left,https://drafts.csswg.org/css-box-3/#propdef-margin-left,ED,CSS Box Model Module Level 3
margin-left,https://www.w3.org/TR/2018/WD-css-box-3-20181218/#propdef-margin-left,WD,CSS Box Model Module Level 3
margin-right,http://www.w3.org/TR/2011/REC-CSS2-20110607/box.html#propdef-margin-right,REC,CSS 2.1
margin-right,https://drafts.csswg.org/css-box-3/#propdef-margin-right,ED,CSS Box Model Module Level 3
margin-right,https://www.w3.org/TR/2018/WD-css-box-3-20181218/#propdef-margin-right,WD,CSS Box Model Module Level 3
margin-top,http://www.w3.org/TR/2011/REC-CSS2-20110607/box.html#propdef-margin-top,REC,CSS 2.1
margin-top,https://drafts.csswg.org/css-box-3/#propdef-margin-top,ED,CSS Box Model Module Level 3
margin-top,https://www.w3.org/TR/2018/WD-css-box-3-20181218/#propdef-margin-top,WD,CSS Box Model Module Level 3
